Date,Close,High,Low,Open,Volume,Ticker
2024-04-29,812.8684692382812,817.5401271074668,785.5269888727478,793.6900843016249,27302732,SBIN
2024-04-30,812.6226196289062,821.0807554103152,806.3773744909647,812.8684963670693,27449073,SBIN
2024-05-02,816.3599243164062,820.1464620561013,811.3932262703905,813.2619134695647,19943724,SBIN
2024-05-03,817.73681640625,822.4084741378065,806.4756505002724,821.0315404792121,22667634,SBIN
2024-05-06,794.4768676757812,822.211774466103,789.7560465266515,821.2282675588468,35283557,SBIN
2024-05-07,788.6741943359375,801.213907107652,780.1176724389506,798.6075898535049,16725013,SBIN
2024-05-08,797.4273681640625,808.4426572515345,786.3137523997589,789.3625997234939,27908322,SBIN
2024-05-09,806.2789306640625,825.80157830838,790.2969438155828,798.5092623055917,49290254,SBIN
2024-05-10,803.869384765625,818.3269489937785,802.1482475962853,813.3602508822412,20543142,SBIN
2024-05-13,795.4603881835938,806.3281276888877,785.4286055523614,806.3281276888877,15398505,SBIN
2024-05-14,804.7053833007812,808.8361244184822,794.5752739127639,799.5911352516514,10912462,SBIN
2024-05-15,806.7706909179688,811.6882253744095,804.5578004125705,807.4591577475699,9755062,SBIN
2024-05-16,798.5584716796875,812.5242822288577,784.199234343245,811.688265313029,20536990,SBIN
2024-05-17,804.361083984375,808.8852516842761,797.8207991991598,801.0663599224279,12492509,SBIN
2024-05-21,816.9500732421875,822.5068515008398,806.082273405747,807.459207149192,14037801,SBIN
2024-05-22,818.75,826.6500244140625,813.5499877929688,826.5499877929688,19239277,SBIN
2024-05-23,832.0999755859375,835.5,822.0,824.7000122070312,17497488,SBIN
2024-05-24,828.5999755859375,841.25,827.0,830.0,12252075,SBIN
2024-05-27,833.7000122070312,839.4000244140625,823.0,832.5999755859375,12295193,SBIN
2024-05-28,831.1500244140625,840.7000122070312,823.2999877929688,835.7000122070312,13818893,SBIN
2024-05-29,822.6500244140625,834.4500122070312,819.2999877929688,828.4000244140625,14518232,SBIN
2024-05-30,825.8499755859375,836.0,819.2999877929688,821.4000244140625,17818705,SBIN
2024-05-31,830.3499755859375,835.0,817.0999755859375,830.7000122070312,22267336,SBIN
2024-06-03,905.6500244140625,912.0,856.75,863.5499877929688,64269020,SBIN
2024-06-04,775.2000122070312,897.0,731.9500122070312,897.0,122381193,SBIN
2024-06-05,789.75,795.0,744.0499877929688,790.75,74256082,SBIN
2024-06-06,816.9500122070312,833.3499755859375,796.0,800.0,40555649,SBIN
2024-06-07,829.9500122070312,831.5,810.5,819.9000244140625,25061284,SBIN
2024-06-10,831.7999877929688,845.4500122070312,829.2000122070312,834.1500244140625,16725508,SBIN
2024-06-11,835.5499877929688,839.5999755859375,829.0499877929688,836.0,14754408,SBIN
2024-06-12,839.0999755859375,845.5499877929688,833.0,837.0,15071442,SBIN
2024-06-13,843.9000244140625,845.9000244140625,836.0999755859375,845.0,12523972,SBIN
2024-06-14,839.2000122070312,849.9000244140625,835.0999755859375,845.0,12903496,SBIN
2024-06-18,844.9000244140625,851.5,840.25,841.5499877929688,14929083,SBIN
2024-06-19,852.5999755859375,860.5999755859375,841.0,846.7999877929688,32925140,SBIN
2024-06-20,843.75,853.0999755859375,842.3499755859375,853.0,13985352,SBIN
2024-06-21,836.2999877929688,848.0499877929688,828.5999755859375,844.9000244140625,18990090,SBIN
2024-06-24,832.7000122070312,836.0,821.0499877929688,831.5,12715254,SBIN
2024-06-25,842.25,845.8499755859375,834.2999877929688,837.0,20917530,SBIN
2024-06-26,845.3499755859375,848.7999877929688,836.0,839.8499755859375,16281760,SBIN
2024-06-27,844.0,847.4000244140625,838.25,843.9000244140625,20378887,SBIN
2024-06-28,848.9500122070312,864.0,844.0,846.9000244140625,23636388,SBIN
2024-07-01,841.9500122070312,850.5,839.9500122070312,849.3499755859375,10967797,SBIN
2024-07-02,826.1500244140625,846.2999877929688,823.1500244140625,844.0,21142840,SBIN
2024-07-03,839.9500122070312,843.8499755859375,825.0,829.0,23598009,SBIN
2024-07-04,839.2999877929688,844.9000244140625,834.2999877929688,843.0,13372587,SBIN
2024-07-05,859.75,861.25,837.0,838.0,24873722,SBIN
2024-07-08,856.25,865.0,853.5,859.75,10359800,SBIN
2024-07-09,861.2999877929688,869.9500122070312,856.0,859.9000244140625,13585081,SBIN
2024-07-10,849.0,860.25,843.5,860.0999755859375,17343236,SBIN
2024-07-11,856.7000122070312,858.2999877929688,849.75,854.4000244140625,8501366,SBIN
2024-07-12,859.7000122070312,863.0,855.2999877929688,856.7000122070312,11446064,SBIN
2024-07-15,881.3499755859375,887.3499755859375,859.7000122070312,859.7000122070312,25392820,SBIN
2024-07-16,880.7000122070312,888.0999755859375,874.2999877929688,882.2999877929688,11893692,SBIN
2024-07-18,893.5499877929688,894.9000244140625,877.5,880.6500244140625,19435183,SBIN
2024-07-19,889.3499755859375,899.0,883.2999877929688,895.0,14562742,SBIN
2024-07-22,876.7999877929688,895.0,868.0,881.4500122070312,14614111,SBIN
2024-07-23,863.9000244140625,884.5,849.0999755859375,883.0,18279212,SBIN
2024-07-24,852.0,868.0,847.2000122070312,864.2000122070312,19624845,SBIN
2024-07-25,848.5,850.75,841.2000122070312,847.5,9522375,SBIN
2024-07-26,862.4500122070312,864.25,844.0,844.6500244140625,12081506,SBIN
2024-07-29,871.5999755859375,889.0999755859375,863.2000122070312,866.0499877929688,26582781,SBIN
2024-07-30,872.7999877929688,880.5499877929688,869.0,874.7000122070312,13528447,SBIN
2024-07-31,872.4000244140625,874.9500122070312,868.0,873.8499755859375,11636874,SBIN
2024-08-01,862.6500244140625,881.4000244140625,859.4500122070312,877.7999877929688,11787203,SBIN
2024-08-02,847.8499755859375,858.2999877929688,846.1500244140625,856.7000122070312,12609331,SBIN
2024-08-05,811.6500244140625,831.3499755859375,800.0,830.0,27676951,SBIN
2024-08-06,797.7000122070312,826.5499877929688,795.6500244140625,822.6500244140625,17900930,SBIN
2024-08-07,808.6500244140625,810.7000122070312,800.5499877929688,809.0,17692355,SBIN
2024-08-08,808.0499877929688,817.7999877929688,802.7999877929688,812.0,14769069,SBIN
2024-08-09,824.2999877929688,829.9500122070312,809.5499877929688,816.0,15320885,SBIN
2024-08-12,812.5999755859375,823.0,811.2000122070312,820.5999755859375,16120449,SBIN
2024-08-13,797.5499877929688,820.0,795.0499877929688,813.5,17585172,SBIN
2024-08-14,803.0,809.1500244140625,800.4000244140625,800.9500122070312,11788665,SBIN
2024-08-16,812.0999755859375,814.9000244140625,803.0,803.0,11427335,SBIN
2024-08-19,813.7000122070312,825.4000244140625,812.5999755859375,815.0,10151482,SBIN
2024-08-20,820.2999877929688,823.0,813.3499755859375,817.9500122070312,10347493,SBIN
2024-08-21,815.5499877929688,821.0,811.2000122070312,820.2999877929688,14607257,SBIN
2024-08-22,820.2999877929688,823.9000244140625,817.0999755859375,819.0,7832917,SBIN
2024-08-23,815.3499755859375,822.0,814.5,821.5,5537747,SBIN
2024-08-26,815.0499877929688,823.4500122070312,813.7999877929688,818.0,8523795,SBIN
2024-08-27,815.9000244140625,819.4500122070312,811.0499877929688,817.7999877929688,12833290,SBIN
2024-08-28,809.4000244140625,817.2000122070312,806.5,814.75,10371300,SBIN
2024-08-29,814.5,816.0,806.9500122070312,809.5499877929688,18247268,SBIN
2024-08-30,815.5999755859375,820.7000122070312,814.3499755859375,817.1500244140625,8911426,SBIN
2024-09-02,822.1500244140625,825.4000244140625,813.0499877929688,817.2999877929688,11813750,SBIN
2024-09-03,824.7999877929688,825.9500122070312,816.4000244140625,822.1500244140625,10548350,SBIN
2024-09-04,816.5,818.6500244140625,813.6500244140625,815.4500122070312,10789570,SBIN
2024-09-05,818.75,822.1500244140625,814.4000244140625,818.3499755859375,8395074,SBIN
2024-09-06,782.5,812.9000244140625,777.0,811.5,40220096,SBIN
2024-09-09,784.25,788.2000122070312,771.0,785.0,21322103,SBIN
2024-09-10,782.6500244140625,788.7999877929688,777.5,788.0,12824701,SBIN
2024-09-11,768.5999755859375,788.0,765.4000244140625,780.0499877929688,20060665,SBIN
2024-09-12,787.75,789.9000244140625,772.75,775.0,17578964,SBIN
2024-09-13,790.8499755859375,795.0,785.0999755859375,791.0,12950936,SBIN
2024-09-16,785.5499877929688,795.0,784.4000244140625,790.8499755859375,9553736,SBIN
2024-09-17,782.9000244140625,787.5,780.5499877929688,785.5999755859375,10665630,SBIN
2024-09-18,792.75,794.75,782.0,783.7999877929688,18324412,SBIN
2024-09-19,789.9500122070312,801.3499755859375,784.0499877929688,795.0499877929688,10645478,SBIN
2024-09-20,781.7000122070312,794.8499755859375,779.5,794.8499755859375,21372244,SBIN
2024-09-23,801.8499755859375,805.0,784.5,786.0,17309545,SBIN
2024-09-24,798.25,804.25,796.5,799.25,15180653,SBIN
2024-09-25,793.0999755859375,798.0,788.7000122070312,797.9000244140625,18465571,SBIN
2024-09-26,801.8499755859375,803.0,791.5999755859375,796.0,23198842,SBIN
2024-09-27,802.6500244140625,808.0,798.4500122070312,801.8499755859375,15193681,SBIN
2024-09-30,787.9000244140625,802.5999755859375,786.4500122070312,801.9000244140625,15484573,SBIN
2024-10-01,796.9500122070312,800.3499755859375,788.0,788.0,13280535,SBIN
2024-10-03,794.0999755859375,804.0,784.2999877929688,789.9000244140625,15944135,SBIN
2024-10-04,796.6500244140625,809.8499755859375,785.25,792.0,20097454,SBIN
2024-10-07,770.6500244140625,804.0,765.4000244140625,800.0,24267990,SBIN
2024-10-08,781.4500122070312,784.4000244140625,772.25,772.25,8560960,SBIN
2024-10-09,797.4000244140625,804.3499755859375,782.0499877929688,786.7000122070312,18758697,SBIN
2024-10-10,797.0999755859375,804.4500122070312,795.0,799.0,10241015,SBIN
2024-10-11,799.75,802.7000122070312,793.0,797.2000122070312,14322720,SBIN
2024-10-14,805.1500244140625,809.25,800.7999877929688,802.0,8967564,SBIN
2024-10-15,804.6500244140625,807.5,801.5999755859375,805.5,6252104,SBIN
2024-10-16,805.4500122070312,809.0,802.0499877929688,802.7999877929688,6494240,SBIN
2024-10-17,811.0499877929688,819.5,806.0,809.5,18580553,SBIN
2024-10-18,820.4000244140625,822.5999755859375,802.9000244140625,811.0999755859375,11704698,SBIN
2024-10-21,813.9500122070312,826.4500122070312,809.0,824.7000122070312,10359618,SBIN
2024-10-22,790.4000244140625,816.8499755859375,787.5,814.0,16645356,SBIN
2024-10-23,786.0,792.5999755859375,779.7999877929688,790.0,13866198,SBIN
2024-10-24,794.5499877929688,797.0,784.6500244140625,786.0499877929688,5607500,SBIN
2024-10-25,780.9500122070312,800.75,772.0,798.0,9717125,SBIN
2024-10-28,792.0499877929688,803.9500122070312,783.5499877929688,783.7999877929688,13757251,SBIN
2024-10-29,832.7000122070312,834.8499755859375,790.5,796.0,28274791,SBIN
2024-10-30,822.4500122070312,833.0,821.0499877929688,828.0,15977682,SBIN
2024-10-31,820.2000122070312,828.0,813.5499877929688,820.0,13402324,SBIN
2024-11-01,821.2000122070312,825.5999755859375,818.9000244140625,822.4000244140625,1637141,SBIN
2024-11-04,829.8499755859375,837.5,807.0999755859375,822.7000122070312,14498161,SBIN
2024-11-05,849.2000122070312,851.4000244140625,826.25,829.8499755859375,26254561,SBIN
2024-11-06,854.7999877929688,861.4000244140625,846.2000122070312,849.2000122070312,15002433,SBIN
2024-11-07,859.5999755859375,862.4000244140625,846.7000122070312,861.0,15283847,SBIN
2024-11-08,843.1500244140625,863.5,834.2000122070312,859.5999755859375,26139105,SBIN
2024-11-11,847.6500244140625,854.0,842.0,846.0,12621337,SBIN
2024-11-12,826.7000122070312,853.4000244140625,824.2999877929688,852.5,11350729,SBIN
2024-11-13,808.6500244140625,831.75,804.6500244140625,823.3499755859375,13756706,SBIN
2024-11-14,804.25,818.0,801.0499877929688,808.6500244140625,9461484,SBIN
2024-11-18,814.2999877929688,816.7000122070312,799.25,811.0,9322451,SBIN
2024-11-19,803.0,820.2999877929688,800.0999755859375,819.0,13677029,SBIN
2024-11-21,780.75,798.5,761.5499877929688,798.5,29486577,SBIN
2024-11-22,816.0499877929688,819.9500122070312,784.0499877929688,786.0,20665405,SBIN
2024-11-25,844.4500122070312,849.5999755859375,825.6500244140625,827.0,23434605,SBIN
2024-11-26,839.4000244140625,846.7000122070312,835.5499877929688,844.0,8893744,SBIN
2024-11-27,834.0999755859375,842.5,832.0999755859375,838.5,8375108,SBIN
2024-11-28,838.8499755859375,845.7999877929688,830.5,834.0999755859375,13505677,SBIN
2024-11-29,838.9500122070312,844.0499877929688,831.5499877929688,841.0999755859375,10822949,SBIN
2024-12-02,836.4000244140625,842.0,832.7000122070312,838.9500122070312,6651119,SBIN
2024-12-03,853.9500122070312,856.5999755859375,836.9000244140625,838.0,12186182,SBIN
2024-12-04,859.7000122070312,864.0,850.2999877929688,853.9500122070312,10749716,SBIN
2024-12-05,865.4500122070312,871.4500122070312,855.5999755859375,860.0,14716036,SBIN
2024-12-06,863.6500244140625,875.4500122070312,857.0,865.25,14520568,SBIN
2024-12-09,858.0499877929688,866.8499755859375,856.9500122070312,859.0,9630346,SBIN
2024-12-10,867.5,868.9500122070312,858.0499877929688,861.7999877929688,7379849,SBIN
2024-12-11,861.5999755859375,869.8499755859375,860.9500122070312,867.5,7006973,SBIN
2024-12-12,853.7000122070312,864.2999877929688,851.1500244140625,861.5,8845103,SBIN
2024-12-13,861.5499877929688,862.9000244140625,835.0,852.5999755859375,9379370,SBIN
2024-12-16,860.9500122070312,866.4000244140625,857.7999877929688,859.7999877929688,6432713,SBIN
2024-12-17,850.5499877929688,862.5999755859375,847.0499877929688,858.5499877929688,8791216,SBIN
2024-12-18,838.1500244140625,852.0,837.0,851.0,8295338,SBIN
2024-12-19,832.7999877929688,838.0,820.2000122070312,824.5999755859375,9453398,SBIN
2024-12-20,812.0,836.0,810.0,834.9000244140625,10244198,SBIN
2024-12-23,821.1500244140625,824.0,812.2000122070312,817.2999877929688,4933200,SBIN
2024-12-24,812.0499877929688,826.2000122070312,809.2000122070312,824.25,10602771,SBIN
2024-12-26,812.4500122070312,822.8499755859375,808.0,813.0,8318714,SBIN
2024-12-27,799.6500244140625,818.2999877929688,797.2000122070312,816.2999877929688,10649800,SBIN
2024-12-30,788.2999877929688,807.9500122070312,785.0,802.0,21515438,SBIN
2024-12-31,794.9500122070312,799.2000122070312,786.0,786.9500122070312,9086044,SBIN
2025-01-01,793.2000122070312,798.6500244140625,789.5,795.5499877929688,7273098,SBIN
2025-01-02,801.2000122070312,802.4000244140625,787.0,795.0,11398319,SBIN
2025-01-03,793.4000244140625,809.5,792.1500244140625,801.2000122070312,13336514,SBIN
2025-01-06,776.4000244140625,797.5999755859375,773.1500244140625,797.4000244140625,11419367,SBIN
2025-01-07,778.75,783.8499755859375,774.8499755859375,779.8499755859375,9669152,SBIN
2025-01-08,771.1500244140625,783.9500122070312,760.0999755859375,780.9000244140625,15641490,SBIN
2025-01-09,760.4500122070312,771.3499755859375,726.25,771.1500244140625,15351029,SBIN
2025-01-10,743.25,763.4000244140625,742.0499877929688,760.3499755859375,11779296,SBIN
2025-01-13,729.5,743.9500122070312,722.5,741.5,10414733,SBIN
2025-01-14,748.1500244140625,757.0,732.9500122070312,732.9500122070312,11960975,SBIN
2025-01-15,753.7000122070312,758.9000244140625,750.0,753.1500244140625,7792299,SBIN
2025-01-16,766.2999877929688,776.7000122070312,760.4000244140625,760.4000244140625,11816079,SBIN
2025-01-17,764.0999755859375,767.9500122070312,759.4000244140625,766.2999877929688,5766573,SBIN
2025-01-20,779.25,785.0,767.8499755859375,769.0,9198929,SBIN
2025-01-21,759.0499877929688,784.9000244140625,756.0499877929688,784.7999877929688,13751780,SBIN
2025-01-22,753.4500122070312,763.0,738.0,762.0,9908339,SBIN
2025-01-23,745.9000244140625,755.6500244140625,743.0999755859375,750.0,10986405,SBIN
2025-01-24,744.1500244140625,753.7000122070312,739.0,749.9000244140625,10579213,SBIN
2025-01-27,749.2000122070312,755.3499755859375,735.9000244140625,740.0,11433353,SBIN
2025-01-28,752.4000244140625,759.75,745.4000244140625,757.0,14140860,SBIN
2025-01-29,758.4500122070312,760.7999877929688,749.7999877929688,753.0,9251973,SBIN
2025-01-30,762.5999755859375,765.0,754.75,758.5499877929688,11085824,SBIN
2025-01-31,772.9000244140625,777.5499877929688,759.5,764.9000244140625,10083763,SBIN
2025-02-01,766.0,778.75,752.1500244140625,774.7999877929688,9363077,SBIN
2025-02-03,760.9500122070312,762.7999877929688,753.1500244140625,762.7999877929688,7862190,SBIN
2025-02-04,779.2000122070312,781.25,765.6500244140625,767.0,12020807,SBIN
2025-02-05,766.0499877929688,782.0,765.0,780.0,13419162,SBIN
2025-02-06,752.25,770.8499755859375,750.0499877929688,769.0,32745391,SBIN
2025-02-07,737.2000122070312,759.9000244140625,731.75,759.7999877929688,37240692,SBIN
2025-02-10,736.7999877929688,743.9000244140625,733.4000244140625,740.0,12667049,SBIN
2025-02-11,731.0999755859375,740.1500244140625,726.5499877929688,737.4500122070312,13017060,SBIN
2025-02-12,733.1500244140625,738.7000122070312,717.1500244140625,733.1500244140625,12697743,SBIN
2025-02-13,727.6500244140625,737.5,726.1500244140625,734.4000244140625,12370571,SBIN
2025-02-14,722.1500244140625,732.9000244140625,716.2000122070312,730.9500122070312,10417539,SBIN
2025-02-17,727.7000122070312,728.75,711.5499877929688,719.0499877929688,9093600,SBIN
2025-02-18,725.7999877929688,728.25,717.3499755859375,727.7000122070312,8562003,SBIN
2025-02-19,727.2999877929688,734.8499755859375,722.0499877929688,722.0499877929688,6766606,SBIN
2025-02-20,729.7000122070312,731.5,723.3499755859375,724.9000244140625,7423268,SBIN
2025-02-21,722.0,731.7000122070312,720.0,727.2999877929688,6571602,SBIN
2025-02-24,716.4000244140625,719.75,710.5,710.5,6912148,SBIN
2025-02-25,710.9000244140625,718.9500122070312,710.0,718.9500122070312,8599635,SBIN
2025-02-27,703.9000244140625,717.7000122070312,701.0999755859375,716.0,12033139,SBIN
2025-02-28,688.7999877929688,701.3499755859375,682.5999755859375,700.9000244140625,15780609,SBIN
2025-03-03,695.2999877929688,697.4000244140625,680.0,690.1500244140625,10598479,SBIN
2025-03-04,716.0499877929688,718.4500122070312,692.0999755859375,693.0,14386214,SBIN
2025-03-05,730.3499755859375,731.2999877929688,717.0,717.5499877929688,10409805,SBIN
2025-03-06,732.0499877929688,736.75,727.0,736.0,10928847,SBIN
2025-03-07,732.75,734.8499755859375,728.0,732.0499877929688,7246729,SBIN
2025-03-10,728.9000244140625,738.5,726.5999755859375,732.75,7400109,SBIN
2025-03-11,729.8499755859375,734.0499877929688,722.7000122070312,724.9000244140625,5538789,SBIN
2025-03-12,723.0499877929688,737.0,719.0499877929688,730.5999755859375,5547762,SBIN
2025-03-13,727.8499755859375,731.4500122070312,724.5,725.9000244140625,5908337,SBIN
2025-03-17,723.1500244140625,731.25,722.2999877929688,728.9000244140625,5149563,SBIN
2025-03-18,723.1500244140625,723.1500244140625,723.1500244140625,723.1500244140625,0,SBIN
2025-03-19,745.0999755859375,749.2999877929688,739.0999755859375,739.5999755859375,7604850,SBIN
2025-03-20,749.5499877929688,752.7000122070312,744.2000122070312,748.0,6963197,SBIN
2025-03-21,753.2000122070312,755.5999755859375,747.0,749.9500122070312,9577327,SBIN
2025-03-24,780.7999877929688,782.9500122070312,755.0999755859375,758.0,12095064,SBIN
2025-03-25,772.8499755859375,786.0,769.2000122070312,783.9000244140625,15190143,SBIN
2025-03-26,764.0,776.0499877929688,761.4500122070312,772.0,7711852,SBIN
2025-03-27,772.2999877929688,775.7999877929688,760.5,763.7999877929688,15648616,SBIN
2025-03-28,771.5,778.5999755859375,767.0,772.0999755859375,7628185,SBIN
2025-04-01,771.7000122070312,782.75,763.2000122070312,766.7999877929688,7011125,SBIN
2025-04-02,775.9500122070312,777.0,764.2999877929688,772.2999877929688,5458436,SBIN
2025-04-03,779.2000122070312,784.7000122070312,769.9500122070312,770.0,7956680,SBIN
2025-04-04,767.4500122070312,782.9000244140625,765.0,779.0999755859375,8231194,SBIN
2025-04-07,746.9000244140625,753.7000122070312,730.0,730.0,14923235,SBIN
2025-04-08,768.5999755859375,774.0,758.1500244140625,760.0,12911288,SBIN
2025-04-09,742.2000122070312,767.9500122070312,741.0,767.0,11319387,SBIN
2025-04-11,753.8499755859375,759.7000122070312,746.0,759.0,9360327,SBIN
